mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
-0.641,0.905,-2.277,1.188,0.013,0.016,4588.0,1557.0,1.0
-0.847,0.942,-2.535,1.033,0.014,0.018,4464.0,1281.0,1.0
-0.88,0.907,-2.584,0.785,0.014,0.015,4278.0,1391.0,1.0
-0.845,0.89,-2.587,0.729,0.012,0.013,5165.0,1599.0,1.01
-0.507,0.881,-2.26,1.098,0.013,0.019,4864.0,1607.0,1.0
-0.425,0.895,-2.171,1.178,0.013,0.02,4563.0,1578.0,1.0
-0.602,0.927,-2.175,1.18,0.013,0.019,5359.0,1312.0,1.0
-0.436,0.926,-2.137,1.347,0.014,0.019,4599.0,1425.0,1.0
-0.794,0.915,-2.607,0.87,0.013,0.015,4726.0,1625.0,1.0
-1.006,0.931,-2.827,0.681,0.014,0.015,4787.0,1524.0,1.0
-0.854,0.906,-2.6,0.792,0.013,0.015,4964.0,1475.0,1.0
-0.92,0.924,-2.688,0.657,0.017,0.015,2986.0,1530.0,1.0
-0.779,0.866,-2.311,0.917,0.013,0.014,4452.0,1690.0,1.0
-0.662,0.871,-2.181,0.966,0.015,0.017,3479.0,1608.0,1.0
-0.336,0.907,-1.925,1.476,0.015,0.019,3534.0,1504.0,1.0
-0.415,0.919,-2.085,1.375,0.012,0.021,5452.0,1480.0,1.0
-0.386,0.904,-2.049,1.347,0.014,0.021,4108.0,1452.0,1.0
-0.319,0.918,-2.01,1.46,0.014,0.021,4121.0,1459.0,1.0
-0.296,0.843,-1.89,1.261,0.012,0.018,4992.0,1655.0,1.0
-0.45,0.883,-2.014,1.215,0.014,0.017,4187.0,1707.0,1.01
-0.272,0.902,-1.951,1.388,0.016,0.021,3098.0,1483.0,1.0
-0.241,0.888,-1.992,1.397,0.014,0.021,3856.0,1472.0,1.0
-0.228,0.89,-1.868,1.448,0.014,0.019,4347.0,1702.0,1.01
-0.294,0.864,-1.911,1.372,0.013,0.021,4290.0,1261.0,1.0
-0.406,0.884,-2.142,1.197,0.012,0.02,5056.0,1356.0,1.0
-0.02,0.857,-1.663,1.498,0.015,0.02,3395.0,1540.0,1.0
-0.212,0.89,-1.943,1.374,0.012,0.021,5302.0,1378.0,1.0
-0.13,0.851,-1.65,1.432,0.012,0.02,4628.0,1545.0,1.0
0.152,0.871,-1.436,1.881,0.014,0.021,3904.0,1445.0,1.0
0.078,0.877,-1.459,1.794,0.013,0.021,4523.0,1437.0,1.0
0.014,0.873,-1.693,1.645,0.011,0.023,5992.0,1279.0,1.01
0.277,0.849,-1.321,1.876,0.012,0.02,4862.0,1439.0,1.0
0.105,0.887,-1.594,1.682,0.013,0.022,4743.0,1620.0,1.0
0.2,0.89,-1.492,1.947,0.013,0.022,4601.0,1380.0,1.0
0.409,0.857,-1.114,2.048,0.014,0.021,3688.0,1286.0,1.0
0.246,0.891,-1.244,2.067,0.016,0.021,3025.0,1295.0,1.0
0.133,0.882,-1.554,1.75,0.014,0.02,4043.0,1493.0,1.0
0.034,0.918,-1.634,1.762,0.015,0.022,3729.0,1596.0,1.0
0.406,0.848,-1.223,1.907,0.013,0.017,4057.0,1514.0,1.01
0.512,0.849,-0.987,2.163,0.013,0.018,4252.0,1366.0,1.0
0.694,0.867,-0.902,2.337,0.012,0.016,5268.0,1508.0,1.0
0.499,0.888,-1.146,2.135,0.012,0.017,5677.0,1565.0,1.0
0.288,0.87,-1.4,1.82,0.013,0.021,4758.0,1584.0,1.0
0.177,0.862,-1.448,1.755,0.013,0.02,4345.0,1414.0,1.0
0.33,0.804,-1.113,1.88,0.013,0.016,3852.0,1771.0,1.0
0.502,0.864,-0.999,2.273,0.014,0.016,3873.0,1647.0,1.0
0.035,0.874,-1.642,1.605,0.014,0.025,3809.0,1267.0,1.0
-0.003,0.856,-1.489,1.736,0.012,0.021,5068.0,1376.0,1.0
0.094,0.882,-1.574,1.748,0.014,0.021,4218.0,1571.0,1.0
0.166,0.89,-1.42,1.86,0.014,0.02,4199.0,1599.0,1.0
0.104,0.856,-1.645,1.698,0.013,0.021,4079.0,1568.0,1.0
0.274,0.887,-1.446,1.883,0.015,0.019,3297.0,1485.0,1.0
0.068,0.908,-1.529,1.913,0.014,0.023,4272.0,1410.0,1.0
-0.293,0.898,-1.951,1.387,0.015,0.021,3565.0,1432.0,1.0
0.151,0.9,-1.423,1.937,0.014,0.024,4097.0,1535.0,1.0
0.114,0.909,-1.528,1.88,0.014,0.022,4357.0,1486.0,1.0
0.23,0.881,-1.42,1.877,0.015,0.019,3515.0,1434.0,1.01
0.243,0.872,-1.355,1.927,0.012,0.02,5120.0,1319.0,1.0
0.096,0.9,-1.542,1.872,0.013,0.022,4562.0,1520.0,1.01
-0.234,0.884,-1.902,1.41,0.013,0.019,4377.0,1608.0,1.0
-0.019,0.89,-1.585,1.703,0.013,0.023,4495.0,1391.0,1.0
0.173,0.919,-1.652,1.8,0.014,0.023,4628.0,1530.0,1.0
0.075,0.948,-1.627,1.871,0.015,0.029,4213.0,1117.0,1.0
-0.22,0.952,-2.037,1.569,0.013,0.025,5027.0,1302.0,1.0
-0.006,0.941,-1.763,1.791,0.016,0.027,3585.0,1341.0,1.0
-0.006,0.956,-1.745,1.812,0.015,0.023,3972.0,1364.0,1.0
0.048,0.96,-1.723,1.84,0.013,0.025,5147.0,1444.0,1.01
-0.017,0.945,-1.642,1.821,0.016,0.023,3637.0,1641.0,1.0
-0.245,0.902,-1.869,1.547,0.014,0.021,4133.0,1316.0,1.0
-0.173,0.932,-1.813,1.549,0.013,0.022,5305.0,1649.0,1.0
0.009,0.939,-1.914,1.697,0.012,0.026,5830.0,1396.0,1.0
-0.047,0.926,-1.65,1.822,0.013,0.022,4821.0,1473.0,1.0
-0.183,0.897,-1.996,1.349,0.015,0.02,3742.0,1652.0,1.0
-0.125,0.981,-2.025,1.617,0.015,0.024,4145.0,1518.0,1.0
0.131,0.904,-1.593,1.856,0.014,0.022,4434.0,1577.0,1.0
0.007,0.978,-1.813,1.834,0.015,0.026,3982.0,1481.0,1.0
0.02,0.952,-1.636,1.801,0.014,0.025,4233.0,1425.0,1.0
0.028,0.974,-1.759,1.848,0.014,0.027,4964.0,1343.0,1.0
