mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.028,0.974,-1.813,1.837,0.015,0.028,4534.0,1385.0,1.01
0.044,1.027,-1.912,1.9,0.016,0.031,4085.0,1107.0,1.01
-0.362,1.016,-2.196,1.56,0.015,0.025,4867.0,1434.0,1.0
-0.108,0.988,-1.957,1.695,0.012,0.031,6602.0,1305.0,1.0
0.095,0.992,-1.75,1.985,0.014,0.026,5153.0,1363.0,1.01
0.337,0.999,-1.388,2.374,0.014,0.024,5049.0,1453.0,1.0
-0.114,0.969,-1.834,1.704,0.013,0.025,5653.0,1451.0,1.0
-0.12,0.96,-1.707,1.857,0.014,0.023,5057.0,1534.0,1.01
-0.984,0.923,-2.658,0.723,0.014,0.017,4086.0,1505.0,1.0
-1.083,0.974,-2.811,0.76,0.013,0.014,5866.0,1802.0,1.0
-0.801,0.917,-2.64,0.801,0.015,0.016,3972.0,1567.0,1.0
-0.575,0.971,-2.402,1.201,0.013,0.02,5472.0,1395.0,1.0
-0.445,0.946,-2.175,1.37,0.014,0.02,4869.0,1501.0,1.0
-0.201,0.976,-2.121,1.57,0.015,0.024,4316.0,1627.0,1.0
-0.525,0.947,-2.15,1.351,0.013,0.019,5115.0,1289.0,1.01
-0.654,0.932,-2.452,1.071,0.013,0.02,5438.0,1402.0,1.0
-0.705,0.95,-2.411,1.204,0.012,0.022,6025.0,1372.0,1.01
-0.528,0.943,-2.381,1.187,0.014,0.023,4290.0,1149.0,1.0
-0.547,0.97,-2.254,1.535,0.015,0.019,4003.0,1618.0,1.0
-0.572,0.99,-2.297,1.374,0.014,0.022,5237.0,1068.0,1.0
-0.711,0.981,-2.591,1.06,0.015,0.019,4215.0,1376.0,1.0
-0.888,0.928,-2.619,0.859,0.013,0.018,5379.0,1434.0,1.0
-0.697,0.953,-2.358,1.262,0.014,0.019,4624.0,1442.0,1.01
-0.433,0.918,-2.09,1.324,0.015,0.019,3857.0,1534.0,1.0
-0.438,0.939,-2.114,1.299,0.013,0.02,4869.0,1588.0,1.0
-0.566,0.933,-2.49,1.048,0.013,0.018,5512.0,1373.0,1.0
-0.495,0.931,-2.099,1.428,0.014,0.021,4401.0,1501.0,1.01
-0.246,0.938,-2.067,1.5,0.012,0.025,6192.0,1468.0,1.0
-0.134,0.949,-1.963,1.574,0.014,0.029,4654.0,1329.0,1.01
-0.026,1.01,-1.899,1.871,0.014,0.029,5466.0,1193.0,1.0
-0.001,0.98,-1.807,1.885,0.015,0.029,4415.0,1319.0,1.01
0.279,0.949,-1.509,1.963,0.014,0.025,4624.0,1435.0,1.0
0.415,0.949,-1.366,2.176,0.014,0.022,4313.0,1343.0,1.0
0.457,0.946,-1.333,2.146,0.014,0.022,4498.0,1305.0,1.01
0.556,0.981,-1.369,2.295,0.014,0.021,4783.0,1407.0,1.0
0.366,0.948,-1.346,2.202,0.012,0.021,6545.0,1569.0,1.0
0.388,0.948,-1.386,2.197,0.015,0.023,4195.0,1356.0,1.0
0.185,0.957,-1.657,1.912,0.014,0.024,4841.0,1451.0,1.0
0.163,0.87,-1.365,1.836,0.011,0.02,6005.0,1657.0,1.0
0.159,0.91,-1.514,1.786,0.013,0.023,4828.0,1550.0,1.0
0.063,0.934,-1.745,1.794,0.013,0.023,5385.0,1537.0,1.0
0.236,0.929,-1.542,1.827,0.012,0.025,5891.0,1432.0,1.0
0.198,0.946,-1.567,1.946,0.015,0.023,3931.0,1291.0,1.0
0.13,0.895,-1.545,1.796,0.013,0.021,4943.0,1564.0,1.0
-0.229,0.932,-1.889,1.586,0.012,0.024,5682.0,1428.0,1.0
-0.045,0.872,-1.753,1.562,0.012,0.021,4988.0,1496.0,1.0
-0.063,0.91,-1.77,1.633,0.014,0.024,4466.0,1415.0,1.0
-0.014,0.912,-1.658,1.71,0.014,0.023,4054.0,1350.0,1.01
-0.02,0.932,-1.936,1.609,0.013,0.025,4906.0,1371.0,1.0
-0.133,0.921,-1.824,1.533,0.011,0.024,6602.0,1281.0,1.0
-0.104,0.925,-1.801,1.621,0.013,0.024,5034.0,1412.0,1.0
-0.085,0.864,-1.753,1.5,0.013,0.022,4536.0,1384.0,1.0
-0.207,0.9,-1.829,1.579,0.014,0.021,4393.0,1569.0,1.0
0.051,0.868,-1.673,1.55,0.011,0.027,5893.0,1589.0,1.0
0.17,0.902,-1.542,1.899,0.014,0.023,3915.0,1391.0,1.01
0.29,0.886,-1.372,1.959,0.011,0.02,6345.0,1352.0,1.0
0.507,0.89,-1.157,2.137,0.014,0.019,3885.0,1420.0,1.0
0.24,0.935,-1.487,2.007,0.013,0.023,5617.0,1376.0,1.0
0.679,0.882,-1.042,2.324,0.013,0.017,4367.0,1524.0,1.0
0.623,0.901,-0.965,2.45,0.015,0.02,3825.0,1212.0,1.0
0.594,0.884,-0.994,2.315,0.013,0.016,4270.0,1689.0,1.0
0.714,0.884,-0.917,2.361,0.013,0.017,4670.0,1478.0,1.0
0.408,0.849,-1.104,2.089,0.012,0.018,5299.0,1622.0,1.0
0.608,0.844,-1.039,2.07,0.012,0.016,5264.0,1540.0,1.0
0.627,0.848,-0.946,2.207,0.012,0.016,5200.0,1252.0,1.01
0.373,0.881,-1.175,2.109,0.012,0.02,5147.0,1457.0,1.0
0.291,0.795,-1.154,1.74,0.012,0.019,4378.0,1308.0,1.0
0.336,0.851,-1.238,1.929,0.012,0.021,4651.0,1282.0,1.0
0.497,0.839,-0.992,2.102,0.013,0.016,4197.0,1678.0,1.0
