mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.31,0.943,-1.559,2.004,0.018,0.02,2603.0,1760.0,1.0
0.749,0.941,-1.229,2.332,0.017,0.016,2920.0,1897.0,1.0
0.767,0.932,-1.002,2.465,0.016,0.017,3493.0,1763.0,1.0
0.735,0.929,-0.956,2.532,0.018,0.016,2598.0,1462.0,1.0
0.846,0.929,-0.789,2.647,0.017,0.016,3012.0,1586.0,1.0
1.072,0.91,-0.698,2.714,0.018,0.016,2466.0,1204.0,1.0
0.637,0.923,-1.123,2.251,0.018,0.017,2646.0,1690.0,1.0
0.601,0.914,-1.08,2.268,0.019,0.019,2324.0,1379.0,1.0
0.504,0.929,-1.195,2.258,0.019,0.019,2419.0,1602.0,1.0
0.53,0.924,-1.096,2.35,0.017,0.018,2995.0,1646.0,1.0
0.672,0.919,-1.025,2.41,0.018,0.016,2638.0,1588.0,1.0
0.52,0.934,-1.137,2.384,0.018,0.019,2627.0,1446.0,1.0
0.55,0.875,-1.053,2.175,0.019,0.018,2180.0,1583.0,1.0
0.528,0.877,-1.044,2.126,0.016,0.016,2855.0,1627.0,1.0
0.277,0.883,-1.493,1.765,0.018,0.018,2426.0,1554.0,1.0
0.412,0.895,-1.289,2.092,0.017,0.017,2816.0,1769.0,1.0
0.259,0.893,-1.434,1.9,0.018,0.018,2447.0,1607.0,1.0
0.153,0.891,-1.476,1.798,0.018,0.02,2427.0,1400.0,1.0
0.279,0.91,-1.396,2.072,0.017,0.02,2944.0,1501.0,1.0
0.316,0.858,-1.385,1.82,0.015,0.017,3432.0,1957.0,1.0
0.374,0.891,-1.299,1.976,0.019,0.018,2119.0,1451.0,1.0
0.559,0.909,-1.044,2.29,0.018,0.018,2552.0,1650.0,1.0
0.407,0.891,-1.393,1.952,0.017,0.017,2783.0,1684.0,1.0
0.545,0.867,-1.157,2.078,0.017,0.017,2660.0,1563.0,1.0
0.383,0.887,-1.219,2.091,0.018,0.017,2431.0,1520.0,1.0
0.428,0.904,-1.207,2.098,0.019,0.019,2353.0,1426.0,1.0
0.318,0.886,-1.519,1.876,0.016,0.02,2969.0,1446.0,1.0
0.397,0.878,-1.324,1.982,0.017,0.018,2609.0,1471.0,1.0
0.427,0.89,-1.2,2.078,0.018,0.017,2404.0,1351.0,1.0
0.43,0.861,-1.071,2.115,0.016,0.017,2886.0,1726.0,1.0
0.423,0.847,-1.112,2.033,0.017,0.019,2628.0,1296.0,1.0
0.407,0.871,-1.212,2.017,0.017,0.018,2732.0,1481.0,1.0
0.271,0.868,-1.219,2.037,0.018,0.018,2458.0,1620.0,1.0
0.406,0.856,-1.249,2.004,0.018,0.017,2370.0,1530.0,1.0
0.287,0.845,-1.186,1.888,0.017,0.018,2382.0,1313.0,1.0
0.41,0.897,-1.436,1.978,0.02,0.019,2091.0,1583.0,1.0
0.114,0.851,-1.42,1.775,0.02,0.018,1883.0,1619.0,1.0
0.011,0.859,-1.594,1.58,0.018,0.021,2323.0,1441.0,1.0
0.092,0.843,-1.443,1.703,0.016,0.021,2860.0,1500.0,1.0
0.189,0.862,-1.419,1.817,0.019,0.018,2134.0,1657.0,1.0
0.113,0.864,-1.64,1.602,0.018,0.019,2283.0,1497.0,1.0
-0.021,0.857,-1.699,1.44,0.019,0.019,2098.0,1755.0,1.0
0.311,0.879,-1.3,2.036,0.018,0.019,2455.0,1312.0,1.0
0.164,0.875,-1.505,1.698,0.016,0.019,2805.0,1534.0,1.0
-0.107,0.871,-1.784,1.481,0.017,0.019,2537.0,1475.0,1.0
-0.195,0.871,-1.796,1.518,0.018,0.019,2385.0,1514.0,1.0
0.145,0.87,-1.616,1.633,0.019,0.019,2149.0,1546.0,1.0
0.058,0.873,-1.552,1.686,0.02,0.02,1940.0,1378.0,1.0
0.014,0.91,-1.648,1.709,0.019,0.02,2393.0,1600.0,1.0
-0.098,0.87,-1.73,1.46,0.018,0.017,2294.0,1615.0,1.0
-0.008,0.864,-1.649,1.646,0.018,0.02,2243.0,1076.0,1.01
-0.096,0.854,-1.738,1.46,0.017,0.019,2527.0,1604.0,1.0
-0.051,0.885,-1.756,1.555,0.019,0.019,2132.0,1684.0,1.0
-0.062,0.853,-1.613,1.507,0.018,0.019,2152.0,1340.0,1.0
0.001,0.884,-1.723,1.585,0.018,0.02,2352.0,1515.0,1.0
-0.208,0.885,-1.851,1.439,0.018,0.023,2407.0,1477.0,1.0
-0.12,0.879,-1.707,1.631,0.018,0.02,2274.0,1480.0,1.0
-0.265,0.916,-1.946,1.508,0.017,0.022,2804.0,1445.0,1.0
-0.399,0.859,-1.93,1.215,0.016,0.018,2876.0,1639.0,1.0
-0.31,0.871,-1.972,1.281,0.017,0.018,2667.0,1714.0,1.0
-0.265,0.925,-2.032,1.472,0.017,0.021,2936.0,1514.0,1.0
-0.305,0.913,-1.935,1.472,0.018,0.021,2684.0,1331.0,1.0
-0.428,0.906,-2.139,1.178,0.017,0.021,3031.0,1367.0,1.0
-0.51,0.874,-2.161,1.064,0.021,0.017,1812.0,1452.0,1.01
-0.75,0.933,-2.602,0.929,0.019,0.018,2526.0,1383.0,1.0
-0.512,0.952,-2.355,1.173,0.018,0.018,2724.0,1686.0,1.0
-0.711,0.903,-2.361,1.011,0.017,0.017,3084.0,1520.0,1.0
-0.645,0.937,-2.362,1.04,0.018,0.017,2626.0,1688.0,1.0
-0.484,0.93,-2.144,1.356,0.021,0.02,1976.0,1291.0,1.01
-0.555,0.92,-2.225,1.172,0.017,0.018,2778.0,1621.0,1.0
-0.398,0.913,-2.165,1.166,0.017,0.018,2949.0,1355.0,1.0
-0.529,0.94,-2.33,1.227,0.019,0.021,2500.0,1382.0,1.0
-0.556,0.966,-2.268,1.276,0.02,0.019,2205.0,1350.0,1.0
-0.506,0.893,-2.132,1.186,0.016,0.018,3031.0,1558.0,1.0
-0.573,0.905,-2.298,1.166,0.018,0.017,2538.0,1471.0,1.0
-0.458,0.922,-2.22,1.339,0.017,0.019,2798.0,1648.0,1.0
-0.222,0.989,-1.98,1.777,0.019,0.02,2732.0,1475.0,1.0
-0.095,0.984,-1.923,1.681,0.019,0.023,2615.0,1442.0,1.0
-0.125,0.968,-2.024,1.624,0.02,0.023,2429.0,1226.0,1.01
-0.157,0.972,-2.005,1.591,0.019,0.02,2626.0,1614.0,1.0
-0.201,0.945,-1.873,1.618,0.021,0.019,2039.0,1490.0,1.01
-0.235,1.002,-2.07,1.665,0.02,0.022,2625.0,1633.0,1.0
-0.2,0.996,-2.05,1.648,0.019,0.024,2773.0,1438.0,1.0
-0.205,0.981,-2.117,1.55,0.02,0.022,2376.0,1325.0,1.0
-0.18,0.987,-1.993,1.682,0.022,0.021,1999.0,1437.0,1.0
-0.143,0.97,-1.96,1.76,0.02,0.022,2459.0,1357.0,1.0
-0.102,1.01,-2.028,1.692,0.017,0.024,3574.0,1525.0,1.0
-0.116,0.969,-1.905,1.672,0.017,0.023,3237.0,1473.0,1.0
-0.273,1.005,-2.257,1.567,0.022,0.024,2042.0,1489.0,1.0
-0.205,1.016,-2.016,1.746,0.018,0.024,3229.0,1541.0,1.0
-0.069,0.977,-2.063,1.589,0.02,0.021,2463.0,1569.0,1.0
-0.073,0.987,-1.849,1.864,0.02,0.023,2523.0,1336.0,1.01
-0.099,0.974,-1.913,1.757,0.02,0.023,2424.0,1456.0,1.0
-0.115,1.005,-2.067,1.71,0.02,0.022,2618.0,1714.0,1.0
-0.069,0.969,-1.872,1.788,0.021,0.02,2240.0,1597.0,1.0
-0.028,1.002,-1.761,1.927,0.017,0.024,3494.0,1613.0,1.0
-0.182,0.989,-2.082,1.636,0.019,0.022,2783.0,1327.0,1.0
-0.135,0.997,-1.963,1.747,0.019,0.023,2799.0,1687.0,1.0
-0.106,0.976,-1.995,1.655,0.018,0.022,2908.0,1418.0,1.0
-0.103,1.019,-1.88,1.825,0.021,0.022,2401.0,1485.0,1.0
-0.046,0.954,-1.83,1.711,0.016,0.026,3356.0,1213.0,1.0
-0.047,0.975,-1.798,1.781,0.02,0.023,2353.0,1450.0,1.0
-0.046,0.981,-1.731,1.921,0.017,0.024,3268.0,1268.0,1.0
-0.048,1.037,-1.815,1.988,0.02,0.023,2787.0,1576.0,1.0
-0.03,1.044,-1.924,2.015,0.019,0.024,3123.0,1549.0,1.0
-0.012,0.997,-1.963,1.861,0.017,0.024,3296.0,1511.0,1.0
0.008,1.007,-1.83,1.905,0.017,0.024,3401.0,1558.0,1.0
-0.064,1.021,-2.045,1.793,0.019,0.025,2897.0,1350.0,1.0
-0.057,0.986,-1.911,1.792,0.02,0.023,2500.0,1432.0,1.0
-0.027,1.047,-2.078,1.896,0.021,0.025,2447.0,1300.0,1.0
-0.042,0.991,-1.851,1.838,0.019,0.025,2867.0,1219.0,1.0
-0.042,0.978,-1.915,1.713,0.018,0.024,3007.0,1384.0,1.0
-0.046,1.046,-2.175,1.706,0.02,0.027,2748.0,1323.0,1.0
-0.007,0.993,-1.811,1.885,0.02,0.02,2502.0,1708.0,1.0
-0.005,1.042,-2.015,1.8,0.017,0.024,3763.0,1532.0,1.0
0.008,0.981,-1.839,1.846,0.018,0.024,2804.0,1583.0,1.0
-0.017,1.004,-1.997,1.769,0.017,0.025,3410.0,1437.0,1.0
-0.011,0.99,-1.837,1.872,0.018,0.022,2918.0,1564.0,1.0
-0.03,0.979,-1.716,1.923,0.02,0.02,2342.0,1614.0,1.0
-0.003,1.014,-1.86,1.832,0.019,0.026,2860.0,1471.0,1.0
-0.02,0.967,-1.799,1.867,0.021,0.022,2197.0,1518.0,1.0
0.01,0.99,-1.748,1.901,0.018,0.026,3090.0,1093.0,1.0
0.006,0.999,-2.013,1.771,0.018,0.023,2983.0,1613.0,1.0
0.007,0.997,-1.867,1.917,0.02,0.023,2476.0,1610.0,1.0
0.007,0.979,-1.826,1.788,0.02,0.022,2399.0,1391.0,1.0
-0.003,0.97,-1.938,1.623,0.017,0.025,3402.0,1590.0,1.0
-0.035,0.981,-1.865,1.835,0.019,0.025,2657.0,1385.0,1.0
-0.024,1.02,-1.938,1.812,0.017,0.023,3558.0,1649.0,1.01
0.004,0.974,-1.812,1.902,0.02,0.023,2451.0,1574.0,1.0
0.015,1.043,-1.936,1.97,0.019,0.025,3112.0,1555.0,1.0
0.863,0.205,0.518,1.236,0.015,0.011,165.0,421.0,1.03
-0.543,0.883,-2.323,0.964,0.025,0.022,1300.0,1244.0,1.0
-0.63,1.119,-2.858,1.266,0.034,0.03,1218.0,1094.0,1.0
-0.363,1.265,-2.77,1.991,0.036,0.032,1362.0,987.0,1.0
0.405,1.266,-2.022,2.71,0.03,0.025,1785.0,1389.0,1.0
1.441,1.238,-0.803,3.885,0.029,0.022,1891.0,1429.0,1.0
3.034,1.182,0.702,5.214,0.027,0.02,1862.0,1585.0,1.0
3.718,1.175,1.431,5.872,0.027,0.02,1863.0,1404.0,1.0
4.599,1.165,2.41,6.833,0.028,0.02,1811.0,1509.0,1.0
5.45,1.165,3.318,7.737,0.027,0.02,1821.0,1341.0,1.0
6.23,1.164,3.841,8.255,0.027,0.02,1826.0,1575.0,1.0
6.894,1.167,4.713,9.134,0.027,0.02,1821.0,1540.0,1.0
7.51,1.166,5.184,9.607,0.027,0.02,1817.0,1564.0,1.0
8.069,1.167,5.632,10.052,0.028,0.02,1816.0,1473.0,1.0
8.562,1.168,6.303,10.722,0.028,0.02,1813.0,1626.0,1.0
8.984,1.169,6.64,11.074,0.028,0.02,1816.0,1497.0,1.0
9.278,1.169,7.011,11.449,0.028,0.02,1806.0,1533.0,1.0
9.468,1.17,7.146,11.577,0.028,0.02,1811.0,1539.0,1.0
9.539,1.17,7.182,11.6,0.028,0.02,1811.0,1487.0,1.0
0.017,0.008,0.002,0.031,0.0,0.0,736.0,561.0,1.0
-0.0,0.018,-0.038,0.034,0.0,0.0,2807.0,1452.0,1.0
0.003,0.025,-0.047,0.05,0.0,0.001,2870.0,1670.0,1.0
0.01,0.032,-0.05,0.072,0.001,0.001,2835.0,1540.0,1.0
0.019,0.037,-0.051,0.092,0.001,0.001,2494.0,1593.0,1.0
0.027,0.043,-0.047,0.108,0.001,0.001,2207.0,1803.0,1.0
0.031,0.045,-0.046,0.118,0.001,0.001,2252.0,1558.0,1.0
0.032,0.046,-0.043,0.125,0.001,0.001,2240.0,1733.0,1.0
0.034,0.047,-0.053,0.124,0.001,0.001,2251.0,1859.0,1.0
0.032,0.048,-0.051,0.132,0.001,0.001,2256.0,1709.0,1.0
0.033,0.049,-0.058,0.129,0.001,0.001,2231.0,1768.0,1.0
0.037,0.051,-0.048,0.142,0.001,0.001,2175.0,1762.0,1.0
0.041,0.054,-0.045,0.148,0.001,0.001,1904.0,1859.0,1.0
0.045,0.056,-0.044,0.162,0.001,0.001,1738.0,1529.0,1.0
0.048,0.059,-0.056,0.163,0.001,0.001,1613.0,1740.0,1.0
0.052,0.062,-0.049,0.175,0.002,0.001,1610.0,1785.0,1.0
0.056,0.064,-0.052,0.181,0.002,0.001,1440.0,1831.0,1.0
0.056,0.066,-0.048,0.186,0.002,0.001,1443.0,1574.0,1.0
0.06,0.068,-0.049,0.196,0.002,0.001,1387.0,1676.0,1.0
0.059,0.069,-0.045,0.206,0.002,0.001,1385.0,1617.0,1.0
0.057,0.071,-0.057,0.199,0.002,0.001,1473.0,1741.0,1.0
0.052,0.072,-0.073,0.19,0.002,0.001,1563.0,1751.0,1.0
0.049,0.073,-0.07,0.202,0.002,0.001,1540.0,1733.0,1.0
0.045,0.073,-0.082,0.19,0.002,0.001,1639.0,1479.0,1.0
0.041,0.074,-0.1,0.177,0.002,0.001,1627.0,1654.0,1.0
0.035,0.075,-0.091,0.193,0.002,0.001,1728.0,1729.0,1.0
0.028,0.074,-0.107,0.176,0.002,0.001,1739.0,1487.0,1.0
0.022,0.075,-0.118,0.168,0.002,0.001,1798.0,1600.0,1.0
0.016,0.077,-0.123,0.17,0.002,0.001,1875.0,1468.0,1.0
0.012,0.079,-0.141,0.164,0.002,0.002,2123.0,1637.0,1.0
0.013,0.082,-0.14,0.176,0.002,0.002,2159.0,1820.0,1.0
0.012,0.082,-0.14,0.178,0.002,0.002,2095.0,1578.0,1.0
0.013,0.084,-0.13,0.195,0.002,0.002,2100.0,1432.0,1.0
0.012,0.086,-0.136,0.2,0.002,0.002,1982.0,1568.0,1.0
0.011,0.088,-0.154,0.186,0.002,0.002,2000.0,1471.0,1.0
0.011,0.09,-0.155,0.185,0.002,0.002,2086.0,1569.0,1.0
0.013,0.092,-0.168,0.186,0.002,0.002,1954.0,1361.0,1.0
0.016,0.093,-0.161,0.198,0.002,0.002,2032.0,1396.0,1.0
0.018,0.096,-0.166,0.207,0.002,0.002,2054.0,1532.0,1.0
0.019,0.098,-0.16,0.215,0.002,0.002,1967.0,1489.0,1.0
0.024,0.099,-0.167,0.214,0.002,0.002,1926.0,1384.0,1.0
0.029,0.102,-0.162,0.236,0.002,0.002,1834.0,1537.0,1.0
0.036,0.105,-0.157,0.245,0.003,0.002,1830.0,1434.0,1.0
0.044,0.108,-0.135,0.269,0.003,0.002,1727.0,1559.0,1.0
0.054,0.111,-0.124,0.291,0.003,0.002,1682.0,1509.0,1.0
0.061,0.113,-0.116,0.307,0.003,0.002,1564.0,1559.0,1.0
0.07,0.117,-0.124,0.306,0.003,0.002,1510.0,1557.0,1.0
0.077,0.12,-0.116,0.318,0.003,0.002,1513.0,1538.0,1.0
0.083,0.123,-0.111,0.334,0.003,0.002,1499.0,1378.0,1.0
0.089,0.126,-0.131,0.325,0.003,0.003,1439.0,1527.0,1.0
0.089,0.127,-0.107,0.36,0.003,0.003,1438.0,1569.0,1.0
0.088,0.128,-0.118,0.357,0.003,0.002,1471.0,1555.0,1.0
0.087,0.129,-0.152,0.328,0.003,0.002,1471.0,1680.0,1.0
0.087,0.13,-0.117,0.364,0.003,0.002,1499.0,1566.0,1.0
0.04,0.007,0.028,0.053,0.0,0.0,1416.0,1345.0,1.0
-0.002,0.04,-0.075,0.075,0.001,0.001,3608.0,1506.0,1.0
0.01,0.057,-0.088,0.127,0.001,0.001,3411.0,1796.0,1.0
0.027,0.07,-0.1,0.154,0.001,0.001,3274.0,1554.0,1.0
0.048,0.08,-0.102,0.191,0.001,0.002,3082.0,1612.0,1.0
0.061,0.086,-0.101,0.218,0.001,0.002,3254.0,1580.0,1.0
0.066,0.093,-0.127,0.226,0.002,0.002,3440.0,1452.0,1.0
0.068,0.097,-0.106,0.252,0.002,0.002,3752.0,1596.0,1.0
0.079,0.1,-0.108,0.26,0.002,0.002,3624.0,1602.0,1.0
