mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.069,0.995,-1.756,1.884,0.015,0.027,4579.0,1464.0,1.01
0.343,0.949,-1.526,2.064,0.014,0.024,4374.0,1342.0,1.0
0.308,0.949,-1.483,2.063,0.016,0.022,3475.0,1569.0,1.0
0.184,0.921,-1.552,1.929,0.014,0.023,4530.0,1452.0,1.0
-0.023,0.971,-1.783,1.857,0.016,0.025,3797.0,1393.0,1.01
0.031,0.937,-1.678,1.814,0.015,0.024,3833.0,1323.0,1.0
0.097,0.992,-1.721,1.917,0.014,0.025,4705.0,1476.0,1.0
-0.002,0.952,-1.822,1.72,0.015,0.025,4257.0,1279.0,1.01
0.052,0.949,-1.687,1.763,0.015,0.023,4195.0,1536.0,1.0
0.158,0.921,-1.514,1.903,0.013,0.022,5408.0,1395.0,1.0
0.181,0.958,-1.621,1.935,0.014,0.025,4624.0,1266.0,1.01
0.172,0.929,-1.702,1.79,0.013,0.024,4783.0,1369.0,1.0
0.098,0.939,-1.572,1.903,0.013,0.021,4961.0,1455.0,1.0
0.177,0.934,-1.493,2.036,0.015,0.024,3830.0,1344.0,1.0
0.223,0.918,-1.234,2.147,0.014,0.02,4070.0,1682.0,1.0
0.401,0.914,-1.33,2.137,0.015,0.019,3729.0,1407.0,1.0
0.47,0.967,-1.35,2.235,0.016,0.021,3681.0,1289.0,1.0
0.24,0.922,-1.524,1.928,0.016,0.023,3157.0,1466.0,1.0
0.314,0.896,-1.452,1.847,0.013,0.019,4596.0,1550.0,1.0
0.321,0.943,-1.358,2.183,0.013,0.022,5289.0,1319.0,1.0
0.247,0.909,-1.3,2.03,0.014,0.022,4440.0,1503.0,1.01
0.305,0.941,-1.591,2.02,0.015,0.023,4147.0,1393.0,1.0
-0.106,0.934,-1.75,1.799,0.014,0.023,4461.0,1448.0,1.01
0.179,0.971,-1.582,1.958,0.017,0.023,3163.0,1341.0,1.0
0.126,0.93,-1.716,1.797,0.012,0.026,5578.0,1197.0,1.0
0.269,0.903,-1.429,1.965,0.015,0.022,3683.0,1328.0,1.0
0.14,0.919,-1.729,1.754,0.015,0.023,3626.0,1398.0,1.0
0.126,0.902,-1.53,1.844,0.014,0.021,4019.0,1436.0,1.0
0.424,0.961,-1.454,2.182,0.015,0.025,4109.0,1186.0,1.0
0.588,0.938,-1.208,2.231,0.015,0.018,3957.0,1347.0,1.0
0.632,0.935,-1.214,2.299,0.016,0.018,3629.0,1538.0,1.0
0.601,0.925,-1.059,2.347,0.015,0.019,3759.0,1672.0,1.0
0.453,0.93,-1.291,2.153,0.015,0.022,3654.0,1430.0,1.01
0.281,0.943,-1.386,2.132,0.014,0.022,4319.0,1405.0,1.0
0.17,0.916,-1.508,1.857,0.011,0.027,6602.0,997.0,1.0
0.287,0.918,-1.369,2.072,0.013,0.022,5355.0,1475.0,1.0
0.307,0.919,-1.382,2.074,0.014,0.021,4056.0,1303.0,1.0
0.295,0.943,-1.386,2.097,0.014,0.024,4715.0,1549.0,1.0
0.439,0.932,-1.547,2.024,0.014,0.02,4578.0,1497.0,1.0
0.194,0.925,-1.521,1.861,0.013,0.022,5339.0,1426.0,1.0
0.136,0.886,-1.342,1.921,0.014,0.02,4064.0,1572.0,1.0
0.332,0.925,-1.398,1.958,0.015,0.024,4010.0,1311.0,1.01
0.35,0.949,-1.414,2.115,0.015,0.023,3881.0,1298.0,1.0
0.47,0.911,-1.189,2.242,0.013,0.021,5042.0,1570.0,1.0
0.489,0.877,-1.169,2.115,0.014,0.019,4044.0,1338.0,1.01
0.537,0.924,-1.24,2.147,0.014,0.018,4491.0,1780.0,1.0
0.318,0.933,-1.348,2.064,0.013,0.021,4771.0,1563.0,1.0
0.162,0.931,-1.549,2.018,0.015,0.024,3917.0,1434.0,1.0
0.123,0.905,-1.554,1.79,0.014,0.023,3913.0,1450.0,1.01
0.234,0.956,-1.552,2.008,0.015,0.026,4221.0,1472.0,1.0
0.255,0.929,-1.446,2.015,0.015,0.021,3924.0,1477.0,1.0
0.435,0.942,-1.454,2.181,0.016,0.02,3266.0,1417.0,1.0
0.324,0.87,-1.333,1.973,0.012,0.019,5138.0,1638.0,1.0
0.193,0.921,-1.423,1.985,0.014,0.022,4198.0,1437.0,1.0
0.242,0.907,-1.398,1.985,0.014,0.023,3997.0,1491.0,1.0
0.078,0.96,-1.726,1.926,0.015,0.025,4246.0,1370.0,1.0
0.123,0.925,-1.484,1.917,0.014,0.022,4515.0,1567.0,1.0
0.016,0.932,-1.641,1.94,0.013,0.026,4918.0,1195.0,1.0
-0.093,0.947,-1.87,1.691,0.013,0.023,5286.0,1646.0,1.0
-0.031,0.906,-1.62,1.81,0.013,0.022,5074.0,1525.0,1.01
-0.284,0.927,-1.94,1.535,0.014,0.023,4390.0,1262.0,1.0
-0.371,0.972,-1.994,1.623,0.014,0.023,5152.0,1608.0,1.01
-0.443,0.897,-2.013,1.358,0.012,0.02,5442.0,1399.0,1.0
-0.317,0.957,-1.993,1.599,0.014,0.026,4920.0,1229.0,1.0
-0.11,0.958,-2.106,1.646,0.013,0.026,5057.0,1289.0,1.0
-0.089,0.98,-1.81,1.933,0.015,0.024,4447.0,1391.0,1.0
-0.251,0.932,-2.056,1.34,0.015,0.02,3961.0,1874.0,1.0
-0.224,0.966,-1.962,1.521,0.014,0.025,4585.0,1260.0,1.0
-0.341,0.965,-2.175,1.443,0.013,0.021,5156.0,1449.0,1.0
-0.279,0.981,-2.267,1.442,0.015,0.023,4130.0,1556.0,1.0
-0.369,0.962,-2.077,1.581,0.015,0.021,3917.0,1496.0,1.0
-0.473,1.027,-2.405,1.43,0.014,0.025,5790.0,1130.0,1.0
-0.468,1.002,-2.232,1.563,0.014,0.024,5335.0,1300.0,1.0
-0.481,0.959,-2.306,1.241,0.013,0.022,5458.0,1555.0,1.01
-0.487,1.0,-2.363,1.382,0.013,0.021,5671.0,1666.0,1.0
-0.554,0.935,-2.311,1.2,0.014,0.018,4250.0,1353.0,1.0
-0.549,0.955,-2.297,1.293,0.012,0.02,6095.0,1306.0,1.0
-0.632,1.019,-2.573,1.16,0.017,0.02,3653.0,1429.0,1.01
-0.596,0.979,-2.442,1.207,0.013,0.02,5860.0,1547.0,1.0
-0.515,1.039,-2.484,1.422,0.015,0.023,5118.0,1295.0,1.0
-0.374,0.987,-2.289,1.453,0.015,0.022,4337.0,1322.0,1.0
-0.383,1.023,-2.3,1.431,0.013,0.026,6121.0,1267.0,1.0
-0.373,1.007,-2.169,1.541,0.013,0.025,6384.0,1386.0,1.01
-0.278,0.996,-2.08,1.531,0.013,0.029,6219.0,1493.0,1.0
-0.194,1.0,-2.12,1.626,0.014,0.026,5168.0,1421.0,1.01
-0.125,0.98,-2.03,1.658,0.016,0.023,3973.0,1544.0,1.0
-0.183,0.975,-1.935,1.593,0.014,0.027,5199.0,1141.0,1.01
-0.157,1.011,-2.063,1.669,0.016,0.03,3847.0,1449.0,1.01
-0.096,0.982,-1.904,1.747,0.015,0.026,4291.0,1257.0,1.0
-0.056,0.993,-1.739,1.886,0.013,0.027,6090.0,1306.0,1.02
-0.025,0.969,-1.74,1.848,0.013,0.025,5747.0,1365.0,1.0
-0.074,0.984,-2.048,1.676,0.016,0.022,3908.0,1494.0,1.0
-0.091,1.025,-2.007,1.786,0.015,0.025,4772.0,1447.0,1.0
-0.062,1.038,-1.95,1.904,0.013,0.028,6022.0,1246.0,1.0
-0.053,0.949,-1.863,1.618,0.014,0.023,4918.0,1570.0,1.01
-0.051,1.022,-1.832,2.045,0.015,0.029,4855.0,1216.0,1.0
-0.023,0.994,-1.802,1.859,0.015,0.027,4515.0,1165.0,1.0
-0.022,0.963,-1.976,1.707,0.013,0.027,5417.0,1160.0,1.01
-0.046,0.972,-2.153,1.621,0.016,0.026,3831.0,1190.0,1.0
-0.063,0.984,-1.925,1.718,0.014,0.028,4710.0,1195.0,1.0
-0.036,1.033,-1.87,1.95,0.013,0.034,6213.0,1171.0,1.0
-0.038,0.974,-1.973,1.623,0.013,0.026,5279.0,1532.0,1.01
-0.015,0.98,-1.843,1.822,0.013,0.027,5474.0,1358.0,1.0
-0.043,1.076,-2.128,1.934,0.014,0.031,5624.0,1087.0,1.0
0.018,1.019,-1.844,1.951,0.015,0.024,4734.0,1478.0,1.0
-0.021,1.034,-1.973,1.979,0.015,0.029,5064.0,1231.0,1.0
-0.032,1.032,-1.967,1.97,0.013,0.03,5872.0,1143.0,1.0
-0.022,0.999,-1.807,1.964,0.016,0.025,3829.0,1591.0,1.0
-0.012,0.933,-1.731,1.666,0.014,0.026,4366.0,1285.0,1.0
0.007,0.993,-1.791,1.934,0.015,0.028,4700.0,1130.0,1.0
-0.027,0.969,-1.822,1.744,0.015,0.023,4378.0,1542.0,1.01
-0.02,0.975,-1.793,1.781,0.015,0.026,4433.0,1393.0,1.0
-0.018,0.997,-1.87,1.816,0.014,0.03,4843.0,1156.0,1.01
-0.026,0.95,-1.917,1.618,0.014,0.023,4842.0,1425.0,1.0
-0.007,0.976,-1.881,1.67,0.014,0.024,5038.0,1569.0,1.01
-0.01,0.996,-1.827,1.929,0.014,0.028,5199.0,1236.0,1.0
-0.02,0.933,-1.727,1.719,0.016,0.023,3582.0,1496.0,1.0
-0.017,1.02,-1.954,1.802,0.014,0.031,5385.0,1338.0,1.0
0.013,1.012,-1.885,1.846,0.013,0.029,5750.0,1296.0,1.0
-0.005,0.989,-2.006,1.729,0.014,0.027,5126.0,1361.0,1.0
-0.01,1.047,-2.064,1.761,0.016,0.027,4256.0,1326.0,1.0
-0.026,0.981,-1.707,1.879,0.014,0.025,4778.0,1452.0,1.0
-0.006,0.961,-1.915,1.687,0.014,0.026,4884.0,1301.0,1.0
-0.012,1.012,-1.819,1.816,0.016,0.025,3956.0,1515.0,1.0
-0.017,0.984,-1.892,1.711,0.015,0.025,4414.0,1435.0,1.01
0.004,0.956,-1.886,1.711,0.014,0.024,5003.0,1496.0,1.0
0.014,1.023,-1.947,1.922,0.013,0.03,6467.0,1179.0,1.01
-0.005,1.006,-1.944,1.782,0.015,0.026,4253.0,1473.0,1.0
-0.016,1.024,-1.879,1.887,0.015,0.027,5023.0,1451.0,1.0
0.009,1.048,-1.849,2.062,0.017,0.029,3785.0,1256.0,1.0
0.874,0.205,0.55,1.244,0.01,0.007,349.0,537.0,1.01
-0.584,0.858,-2.054,1.158,0.019,0.018,2260.0,1284.0,1.01
-0.811,1.159,-2.974,1.327,0.027,0.025,1982.0,1396.0,1.0
-0.762,1.287,-3.273,1.603,0.029,0.028,2055.0,1256.0,1.0
-0.409,1.337,-2.903,2.043,0.031,0.029,1909.0,1470.0,1.0
0.345,1.32,-2.084,2.898,0.026,0.026,2502.0,1662.0,1.0
1.117,1.309,-1.247,3.777,0.026,0.023,2454.0,1507.0,1.0
2.086,1.27,-0.258,4.681,0.026,0.021,2355.0,1464.0,1.0
3.556,1.223,1.384,6.131,0.025,0.018,2438.0,1596.0,1.0
4.638,1.209,2.369,7.07,0.025,0.018,2373.0,1626.0,1.0
5.446,1.21,3.157,7.812,0.025,0.018,2379.0,1712.0,1.0
6.17,1.205,3.918,8.574,0.025,0.018,2323.0,1753.0,1.0
6.805,1.206,4.458,9.123,0.025,0.018,2329.0,1690.0,1.0
7.397,1.206,5.076,9.726,0.025,0.018,2358.0,1747.0,1.0
7.783,1.205,5.45,10.112,0.025,0.018,2344.0,1735.0,1.0
8.158,1.207,5.869,10.5,0.025,0.018,2346.0,1753.0,1.0
8.446,1.207,6.25,10.915,0.025,0.018,2351.0,1717.0,1.0
8.639,1.206,6.309,10.956,0.025,0.018,2339.0,1716.0,1.0
8.652,1.206,6.375,11.024,0.025,0.018,2335.0,1772.0,1.0
0.012,0.008,0.0,0.027,0.0,0.0,1218.0,1047.0,1.0
0.0,0.015,-0.027,0.032,0.0,0.0,3783.0,1675.0,1.01
0.002,0.021,-0.038,0.049,0.0,0.0,3322.0,1443.0,1.0
0.003,0.025,-0.042,0.059,0.001,0.0,3339.0,1473.0,1.0
0.004,0.028,-0.045,0.066,0.001,0.001,3286.0,1588.0,1.0
0.003,0.03,-0.055,0.059,0.001,0.001,3185.0,1487.0,1.0
0.003,0.033,-0.06,0.067,0.001,0.001,3375.0,1708.0,1.0
0.003,0.035,-0.059,0.075,0.001,0.001,3476.0,1660.0,1.0
0.002,0.035,-0.063,0.075,0.001,0.001,3379.0,1539.0,1.0
0.002,0.037,-0.064,0.078,0.001,0.001,3191.0,1666.0,1.0
0.002,0.037,-0.065,0.08,0.001,0.001,2991.0,1499.0,1.0
0.002,0.039,-0.074,0.078,0.001,0.001,3135.0,1586.0,1.0
0.002,0.039,-0.077,0.078,0.001,0.001,3170.0,1538.0,1.0
