mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
-0.228,0.979,-2.166,1.556,0.019,0.023,2745.0,1392.0,1.0
-0.648,0.949,-2.499,1.073,0.019,0.02,2597.0,1242.0,1.01
-0.78,0.956,-2.451,1.085,0.019,0.018,2632.0,1601.0,1.0
-0.158,0.945,-2.007,1.514,0.021,0.02,2121.0,1534.0,1.0
-0.365,0.912,-2.172,1.296,0.018,0.017,2439.0,1715.0,1.0
-0.416,0.893,-2.068,1.256,0.019,0.018,2139.0,1510.0,1.0
-0.344,0.932,-1.989,1.418,0.02,0.02,2139.0,1388.0,1.0
-0.404,0.942,-2.233,1.328,0.02,0.02,2260.0,1099.0,1.0
-0.383,0.932,-2.172,1.284,0.019,0.019,2515.0,1421.0,1.0
-0.32,0.897,-2.035,1.252,0.02,0.02,2123.0,1322.0,1.0
0.116,0.945,-1.64,1.907,0.022,0.023,1899.0,1242.0,1.0
-0.325,0.921,-2.064,1.357,0.02,0.019,2199.0,1400.0,1.0
-0.533,0.917,-2.214,1.197,0.02,0.018,2149.0,1449.0,1.0
-0.702,0.911,-2.501,0.967,0.019,0.018,2218.0,1231.0,1.0
-0.487,0.915,-2.044,1.4,0.021,0.02,1910.0,1461.0,1.0
-0.453,0.909,-2.144,1.243,0.017,0.02,2963.0,1519.0,1.0
-0.186,0.976,-1.934,1.65,0.02,0.022,2338.0,1448.0,1.0
-0.411,0.893,-2.034,1.238,0.022,0.02,1687.0,1560.0,1.0
-0.276,0.928,-1.96,1.441,0.02,0.021,2146.0,1620.0,1.01
-0.033,0.898,-1.744,1.634,0.019,0.022,2356.0,1250.0,1.0
0.287,0.882,-1.365,1.983,0.019,0.021,2240.0,1267.0,1.0
0.263,0.893,-1.479,1.863,0.02,0.019,1978.0,1470.0,1.0
0.177,0.938,-1.422,2.11,0.019,0.026,2379.0,1185.0,1.0
0.129,0.938,-1.603,1.899,0.021,0.023,1969.0,1162.0,1.0
0.024,0.91,-1.7,1.716,0.019,0.02,2393.0,1624.0,1.0
-0.381,0.969,-2.201,1.514,0.024,0.024,1682.0,1131.0,1.0
-0.459,0.877,-2.099,1.129,0.018,0.016,2495.0,1518.0,1.0
-0.325,0.93,-2.146,1.412,0.02,0.02,2263.0,1248.0,1.0
-0.4,0.936,-2.118,1.304,0.023,0.019,1747.0,1487.0,1.0
-0.394,0.946,-2.147,1.375,0.021,0.02,2016.0,1007.0,1.0
-0.372,0.891,-2.063,1.232,0.021,0.018,1884.0,1479.0,1.0
-0.4,0.921,-2.141,1.319,0.02,0.019,2055.0,1423.0,1.0
-0.073,0.909,-1.783,1.593,0.02,0.019,2150.0,1594.0,1.0
-0.338,0.876,-1.987,1.27,0.019,0.02,2223.0,1234.0,1.0
-0.114,0.891,-1.794,1.55,0.018,0.022,2512.0,1321.0,1.0
-0.56,0.923,-2.316,1.169,0.018,0.019,2621.0,1236.0,1.0
-0.22,0.885,-1.852,1.42,0.018,0.019,2344.0,1443.0,1.0
0.105,0.894,-1.548,1.829,0.017,0.021,2674.0,1451.0,1.0
-0.101,0.889,-1.733,1.557,0.017,0.019,2672.0,1657.0,1.0
-0.279,0.908,-2.024,1.391,0.018,0.019,2649.0,1455.0,1.0
0.083,0.891,-1.618,1.69,0.019,0.02,2161.0,1426.0,1.0
-0.123,0.918,-1.724,1.653,0.019,0.022,2452.0,1572.0,1.0
0.281,0.948,-1.361,2.238,0.019,0.02,2473.0,1425.0,1.0
-0.238,0.914,-1.936,1.489,0.02,0.021,2089.0,1315.0,1.0
-0.186,0.944,-1.891,1.547,0.02,0.025,2280.0,1008.0,1.0
0.271,0.91,-1.476,1.971,0.02,0.021,2065.0,1071.0,1.0
0.27,0.931,-1.429,2.003,0.02,0.02,2241.0,1523.0,1.0
0.005,0.939,-1.603,1.967,0.021,0.02,2032.0,1488.0,1.0
0.134,0.919,-1.59,1.821,0.019,0.021,2318.0,1381.0,1.0
0.533,0.925,-1.378,2.111,0.018,0.017,2551.0,1624.0,1.0
0.222,0.918,-1.439,1.981,0.021,0.02,1852.0,1375.0,1.0
0.058,0.913,-1.569,1.823,0.02,0.02,2159.0,1137.0,1.0
-0.002,0.93,-1.588,1.832,0.019,0.02,2273.0,1543.0,1.0
0.096,0.908,-1.561,1.821,0.018,0.018,2635.0,1693.0,1.0
0.193,0.866,-1.482,1.683,0.02,0.019,1985.0,1465.0,1.0
0.116,0.904,-1.528,1.857,0.021,0.018,1889.0,1421.0,1.0
-0.048,0.933,-1.756,1.778,0.019,0.021,2484.0,1582.0,1.0
0.135,0.927,-1.648,1.798,0.021,0.02,2011.0,1365.0,1.0
0.207,0.908,-1.49,1.914,0.018,0.02,2608.0,1406.0,1.0
-0.038,0.939,-1.896,1.593,0.019,0.022,2430.0,1424.0,1.0
-0.138,0.94,-1.797,1.652,0.019,0.021,2488.0,1487.0,1.0
-0.049,0.914,-1.827,1.573,0.019,0.021,2415.0,1401.0,1.01
0.343,0.906,-1.307,2.051,0.02,0.019,2131.0,1588.0,1.0
0.056,0.931,-1.726,1.742,0.018,0.021,2828.0,1070.0,1.0
0.146,0.927,-1.596,1.878,0.019,0.021,2460.0,1308.0,1.0
0.242,0.923,-1.421,2.071,0.02,0.022,2108.0,1074.0,1.0
0.135,1.004,-1.854,1.975,0.019,0.025,2822.0,1072.0,1.01
0.189,0.901,-1.509,1.927,0.019,0.02,2390.0,1454.0,1.0
0.287,0.94,-1.569,2.025,0.018,0.023,2738.0,1246.0,1.0
0.04,0.932,-1.718,1.798,0.018,0.022,2574.0,1457.0,1.0
0.2,0.905,-1.372,2.024,0.018,0.023,2482.0,1313.0,1.0
0.351,0.913,-1.215,2.155,0.019,0.019,2301.0,1487.0,1.0
0.351,0.893,-1.365,1.999,0.021,0.018,1847.0,1528.0,1.0
0.2,0.982,-1.659,2.0,0.019,0.023,2702.0,1411.0,1.0
0.516,0.957,-1.224,2.284,0.02,0.021,2308.0,1366.0,1.0
0.243,0.924,-1.522,1.999,0.02,0.02,2248.0,1340.0,1.0
0.354,0.937,-1.337,2.142,0.019,0.02,2560.0,1398.0,1.0
0.387,0.947,-1.447,2.096,0.019,0.02,2488.0,1454.0,1.0
0.31,0.935,-1.407,2.041,0.019,0.019,2375.0,1631.0,1.0
0.389,0.95,-1.445,2.143,0.018,0.021,2803.0,1477.0,1.0
0.579,0.928,-1.216,2.232,0.018,0.018,2493.0,1429.0,1.01
0.641,0.954,-1.137,2.414,0.018,0.018,2686.0,1253.0,1.0
0.394,0.98,-1.515,2.139,0.02,0.022,2508.0,1196.0,1.0
0.467,0.971,-1.354,2.258,0.019,0.021,2515.0,1664.0,1.0
0.685,0.963,-1.124,2.436,0.02,0.02,2413.0,1407.0,1.0
0.846,0.959,-0.932,2.661,0.02,0.021,2203.0,947.0,1.0
0.656,0.96,-1.174,2.425,0.02,0.022,2423.0,1075.0,1.0
0.512,0.935,-1.242,2.264,0.019,0.019,2353.0,1437.0,1.0
0.473,0.922,-1.286,2.203,0.018,0.018,2637.0,1651.0,1.0
0.475,0.944,-1.321,2.138,0.02,0.022,2284.0,1105.0,1.01
0.372,0.964,-1.441,2.175,0.021,0.027,2055.0,1043.0,1.0
0.485,0.949,-1.322,2.214,0.019,0.02,2401.0,1515.0,1.0
0.556,0.943,-1.149,2.386,0.017,0.019,3021.0,1411.0,1.0
0.339,0.931,-1.43,2.052,0.018,0.02,2584.0,1622.0,1.0
-0.046,0.96,-1.824,1.769,0.022,0.026,1932.0,943.0,1.0
-0.303,0.965,-2.024,1.624,0.018,0.025,2715.0,1264.0,1.0
-0.59,0.993,-2.357,1.333,0.02,0.02,2425.0,1307.0,1.0
-0.43,0.991,-2.203,1.489,0.018,0.023,2874.0,1462.0,1.0
-0.323,0.945,-2.041,1.33,0.022,0.023,1898.0,1071.0,1.0
-0.281,0.971,-2.155,1.412,0.018,0.022,3071.0,1392.0,1.0
-0.202,0.962,-2.006,1.56,0.021,0.021,2119.0,1513.0,1.0
-0.143,0.966,-1.929,1.693,0.02,0.024,2360.0,1652.0,1.0
-0.08,0.966,-1.948,1.734,0.019,0.026,2616.0,1199.0,1.0
-0.047,1.014,-1.909,1.838,0.02,0.023,2516.0,1514.0,1.0
-0.106,0.97,-2.002,1.587,0.018,0.027,2979.0,1256.0,1.0
-0.132,0.986,-2.0,1.679,0.02,0.023,2503.0,1521.0,1.0
-0.16,0.962,-2.001,1.61,0.02,0.025,2276.0,1338.0,1.0
-0.082,0.981,-1.972,1.633,0.019,0.023,2706.0,1682.0,1.0
-0.054,1.009,-1.844,1.961,0.021,0.023,2311.0,1422.0,1.0
-0.183,0.983,-2.107,1.587,0.022,0.022,2041.0,1476.0,1.0
-0.111,0.98,-1.975,1.682,0.018,0.023,2769.0,1399.0,1.01
-0.087,1.033,-1.976,1.782,0.021,0.028,2544.0,1367.0,1.0
-0.099,1.009,-1.894,1.877,0.02,0.024,2648.0,1480.0,1.0
-0.124,1.032,-2.101,1.668,0.022,0.024,2210.0,1424.0,1.0
-0.115,0.97,-1.902,1.688,0.018,0.023,2980.0,1468.0,1.0
-0.079,0.942,-1.767,1.718,0.018,0.024,2634.0,1390.0,1.01
-0.053,0.952,-1.812,1.779,0.018,0.022,2863.0,1457.0,1.0
-0.075,1.038,-2.134,1.771,0.021,0.028,2496.0,1161.0,1.0
-0.066,1.05,-2.093,1.927,0.023,0.028,2106.0,983.0,1.0
-0.023,1.028,-2.029,1.862,0.019,0.023,3057.0,1777.0,1.0
-0.046,1.014,-1.839,1.896,0.019,0.024,3000.0,1511.0,1.0
-0.024,0.977,-1.838,1.783,0.02,0.024,2390.0,1345.0,1.0
-0.023,0.986,-1.944,1.742,0.017,0.023,3289.0,1659.0,1.0
-0.019,0.993,-1.797,1.942,0.02,0.025,2473.0,1488.0,1.0
0.015,1.029,-1.817,1.905,0.021,0.023,2403.0,1593.0,1.0
0.02,0.97,-2.001,1.63,0.018,0.022,2922.0,1588.0,1.0
0.006,1.028,-1.704,2.137,0.023,0.024,2076.0,1388.0,1.0
-0.005,0.963,-1.823,1.822,0.018,0.023,2759.0,1517.0,1.0
-0.016,1.008,-1.764,1.984,0.02,0.025,2594.0,1285.0,1.01
-0.021,1.002,-1.893,1.905,0.019,0.024,2907.0,1450.0,1.0
0.664,0.171,0.383,1.0,0.009,0.006,360.0,409.0,1.01
-0.313,0.664,-1.669,0.81,0.02,0.015,1190.0,1254.0,1.0
-0.175,0.894,-1.881,1.464,0.024,0.021,1397.0,1193.0,1.0
0.443,0.973,-1.366,2.192,0.027,0.023,1313.0,1285.0,1.01
1.869,0.969,0.054,3.707,0.027,0.023,1344.0,922.0,1.01
2.802,0.958,1.165,4.732,0.027,0.021,1374.0,631.0,1.01
3.663,0.959,2.041,5.653,0.029,0.022,1195.0,771.0,1.01
4.365,0.956,2.522,6.108,0.029,0.023,1167.0,708.0,1.01
4.538,0.962,2.826,6.488,0.029,0.023,1163.0,638.0,1.01
4.87,0.964,3.231,6.849,0.03,0.022,1140.0,731.0,1.01
5.23,0.982,3.391,7.052,0.031,0.024,1093.0,730.0,1.01
5.423,0.985,3.618,7.305,0.032,0.025,1046.0,709.0,1.01
5.68,0.993,3.79,7.468,0.031,0.024,1078.0,670.0,1.01
5.911,1.002,3.983,7.702,0.033,0.025,993.0,680.0,1.01
6.091,1.009,4.216,7.963,0.033,0.025,1004.0,569.0,1.01
6.373,1.022,4.456,8.222,0.034,0.025,963.0,632.0,1.01
6.329,1.029,4.444,8.219,0.035,0.026,940.0,741.0,1.01
6.266,1.044,4.31,8.143,0.035,0.026,940.0,677.0,1.01
6.102,1.054,4.195,8.078,0.036,0.027,898.0,555.0,1.01
0.081,0.021,0.042,0.117,0.001,0.0,966.0,1243.0,1.0
-0.005,0.087,-0.18,0.147,0.002,0.002,2210.0,1462.0,1.0
0.012,0.118,-0.199,0.244,0.002,0.003,2507.0,1449.0,1.0
0.067,0.138,-0.205,0.318,0.003,0.003,2466.0,1479.0,1.0
0.069,0.15,-0.203,0.365,0.003,0.003,2665.0,1381.0,1.0
0.088,0.154,-0.209,0.37,0.003,0.003,2405.0,1272.0,1.0
0.122,0.16,-0.16,0.431,0.003,0.003,2596.0,1544.0,1.0
0.192,0.16,-0.073,0.515,0.003,0.003,2350.0,1494.0,1.0
