mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
-0.103,0.949,-1.946,1.677,0.014,0.023,4404.0,1327.0,1.0
0.139,0.939,-1.682,1.841,0.013,0.025,5095.0,1324.0,1.01
0.096,0.991,-1.865,1.904,0.014,0.026,5259.0,1374.0,1.0
0.063,0.975,-1.807,1.835,0.014,0.022,4547.0,1622.0,1.0
0.028,0.938,-1.816,1.691,0.013,0.024,5431.0,1624.0,1.0
0.291,0.961,-1.499,2.113,0.014,0.025,4689.0,1288.0,1.0
0.182,0.934,-1.752,1.745,0.013,0.023,4879.0,1503.0,1.01
0.055,0.939,-1.628,1.906,0.014,0.025,4700.0,1359.0,1.0
-0.115,0.94,-1.887,1.653,0.014,0.021,4810.0,1688.0,1.0
-0.032,0.952,-1.783,1.818,0.013,0.024,5528.0,1345.0,1.0
-0.004,0.996,-1.759,1.847,0.015,0.03,4515.0,1102.0,1.0
0.025,1.019,-1.754,2.056,0.014,0.03,5704.0,957.0,1.0
0.091,0.949,-1.723,1.906,0.014,0.024,4678.0,1497.0,1.0
0.046,0.937,-1.721,1.721,0.015,0.025,3935.0,1375.0,1.0
0.066,0.948,-1.735,1.897,0.014,0.023,4318.0,1672.0,1.0
0.213,0.948,-1.591,1.92,0.014,0.023,4454.0,1522.0,1.01
0.118,0.956,-1.635,1.865,0.015,0.026,4255.0,1189.0,1.0
0.203,1.002,-1.627,2.139,0.013,0.029,6372.0,1151.0,1.0
0.268,0.983,-1.604,2.03,0.017,0.023,3478.0,1512.0,1.0
0.336,1.015,-1.609,2.133,0.014,0.025,4995.0,1371.0,1.0
0.328,0.998,-1.467,2.166,0.015,0.028,4403.0,1348.0,1.01
0.372,0.988,-1.457,2.23,0.015,0.025,4448.0,1349.0,1.0
0.409,0.994,-1.471,2.207,0.014,0.024,5081.0,1319.0,1.0
0.339,0.916,-1.402,1.98,0.012,0.025,5521.0,1387.0,1.0
0.325,0.969,-1.452,2.125,0.014,0.026,4886.0,1006.0,1.0
0.434,0.958,-1.42,2.135,0.014,0.022,4352.0,1448.0,1.0
0.301,0.944,-1.594,1.967,0.015,0.023,4245.0,1498.0,1.0
0.458,0.961,-1.296,2.253,0.014,0.021,4870.0,1448.0,1.0
0.538,0.918,-1.179,2.285,0.013,0.018,4790.0,1667.0,1.0
0.477,1.012,-1.702,2.138,0.015,0.023,4384.0,1325.0,1.0
0.389,0.958,-1.48,2.091,0.015,0.022,4183.0,1402.0,1.0
