mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
-0.228,0.874,-1.843,1.473,0.016,0.019,3105.0,1583.0,1.0
-0.063,0.963,-1.927,1.704,0.021,0.023,2169.0,1312.0,1.0
-0.351,0.952,-2.058,1.475,0.02,0.023,2285.0,1286.0,1.0
-0.383,0.968,-2.245,1.477,0.019,0.02,2497.0,1585.0,1.0
-0.409,0.919,-2.088,1.344,0.018,0.019,2501.0,1442.0,1.01
-0.591,0.922,-2.378,1.028,0.017,0.017,3022.0,1645.0,1.0
-0.591,0.915,-2.288,1.147,0.016,0.018,3078.0,1556.0,1.01
-0.552,0.934,-2.33,1.178,0.019,0.018,2504.0,1517.0,1.0
-0.665,0.945,-2.248,1.27,0.017,0.018,3159.0,1623.0,1.0
-0.728,0.907,-2.457,0.902,0.018,0.017,2619.0,1448.0,1.0
-0.688,0.95,-2.576,0.996,0.018,0.018,2908.0,1442.0,1.0
-0.495,0.915,-2.22,1.207,0.018,0.02,2650.0,1398.0,1.01
-0.711,0.911,-2.341,1.126,0.017,0.018,2898.0,1268.0,1.0
-0.693,0.914,-2.414,1.101,0.018,0.018,2707.0,1419.0,1.0
-0.79,0.925,-2.614,0.868,0.02,0.017,2246.0,1527.0,1.0
-0.66,0.883,-2.347,0.898,0.019,0.015,2160.0,1434.0,1.0
-0.409,0.897,-2.095,1.264,0.019,0.02,2101.0,1430.0,1.0
-0.334,0.919,-2.172,1.307,0.018,0.02,2629.0,1417.0,1.0
-0.205,0.91,-1.86,1.551,0.018,0.019,2586.0,1523.0,1.0
0.007,0.901,-1.737,1.658,0.016,0.025,2948.0,1512.0,1.0
0.063,0.943,-1.76,1.679,0.017,0.023,2985.0,1270.0,1.0
-0.062,0.916,-1.8,1.541,0.019,0.02,2401.0,1304.0,1.0
-0.005,0.908,-1.767,1.634,0.018,0.023,2448.0,1490.0,1.0
0.01,0.912,-1.626,1.785,0.02,0.021,2161.0,1389.0,1.0
0.117,0.909,-1.618,1.751,0.019,0.019,2339.0,1540.0,1.0
0.195,0.897,-1.584,1.805,0.017,0.021,2847.0,1451.0,1.0
0.307,0.879,-1.305,2.006,0.021,0.017,1698.0,1592.0,1.0
0.287,0.897,-1.315,2.051,0.017,0.02,2758.0,1536.0,1.0
0.444,0.896,-1.162,2.205,0.015,0.018,3500.0,1596.0,1.0
0.218,0.922,-1.502,1.93,0.017,0.021,2812.0,1379.0,1.0
